STORE_NBR,YEARMONTH,Ventas,Unidades,Clientes,Transacciones,Frecuencia,ChipsPorTransaccion,PrecioPromedio,Fecha
150,201901,397.0,97,45,49,1.0888888888888888,1.9795918367346939,4.092783505154639,2019-01-01
150,201902,276.4,63,31,33,1.064516129032258,1.9090909090909092,4.387301587301587,2019-02-01
150,201903,410.8,92,40,46,1.15,2.0,4.465217391304348,2019-03-01
150,201904,359.3,81,39,41,1.0512820512820513,1.975609756097561,4.435802469135803,2019-04-01
150,201905,341.0,76,38,40,1.0526315789473684,1.9,4.4868421052631575,2019-05-01
150,201906,410.2,92,45,47,1.0444444444444445,1.9574468085106382,4.458695652173913,2019-06-01
151,201807,131.9,38,28,28,1.0,1.3571428571428572,3.4710526315789476,2018-07-01
151,201808,131.0,41,29,33,1.1379310344827587,1.2424242424242424,3.1951219512195124,2018-08-01
151,201809,121.0,39,31,33,1.064516129032258,1.1818181818181819,3.1025641025641026,2018-09-01
151,201810,123.2,36,28,28,1.0,1.2857142857142858,3.4222222222222225,2018-10-01
151,201811,121.4,34,27,29,1.0740740740740742,1.1724137931034482,3.570588235294118,2018-11-01
151,201812,199.2,56,46,47,1.0217391304347827,1.1914893617021276,3.557142857142857,2018-12-01
151,201901,134.0,37,30,31,1.0333333333333334,1.1935483870967742,3.6216216216216215,2019-01-01
151,201902,166.0,49,40,41,1.025,1.1951219512195121,3.3877551020408165,2019-02-01
151,201903,135.0,40,35,35,1.0,1.1428571428571428,3.375,2019-03-01
151,201904,109.9,39,29,29,1.0,1.3448275862068966,2.817948717948718,2019-04-01
151,201905,147.9,43,30,32,1.0666666666666667,1.34375,3.4395348837209303,2019-05-01
151,201906,170.4,49,38,39,1.0263157894736843,1.2564102564102564,3.477551020408163,2019-06-01
152,201807,982.6,274,101,135,1.3366336633663367,2.0296296296296297,3.586131386861314,2018-07-01
152,201808,918.3,266,110,136,1.2363636363636363,1.9558823529411764,3.452255639097744,2018-08-01
152,201809,851.6,250,103,123,1.1941747572815533,2.032520325203252,3.4064,2018-09-01
152,201810,886.4,256,100,127,1.27,2.015748031496063,3.4625,2018-10-01
152,201811,1053.8,298,113,146,1.2920353982300885,2.041095890410959,3.536241610738255,2018-11-01
152,201812,941.4,278,106,138,1.3018867924528301,2.0144927536231885,3.3863309352517983,2018-12-01
152,201901,1007.6,282,103,139,1.3495145631067962,2.028776978417266,3.573049645390071,2019-01-01
152,201902,762.6,218,86,108,1.255813953488372,2.0185185185185186,3.498165137614679,2019-02-01
152,201903,1061.2,294,104,142,1.3653846153846154,2.0704225352112675,3.6095238095238096,2019-03-01
152,201904,1026.8,280,107,138,1.2897196261682242,2.028985507246377,3.667142857142857,2019-04-01
152,201905,809.4,233,101,126,1.2475247524752475,1.8492063492063493,3.4738197424892703,2019-05-01
152,201906,808.8,230,97,115,1.1855670103092784,2.0,3.5165217391304346,2019-06-01
153,201807,1030.8,242,104,122,1.1730769230769231,1.9836065573770492,4.259504132231405,2018-07-01
153,201808,968.7,220,103,114,1.1067961165048543,1.9298245614035088,4.403181818181818,2018-08-01
153,201809,953.9,216,96,108,1.125,2.0,4.416203703703704,2018-09-01
153,201810,1100.6,249,112,125,1.1160714285714286,1.992,4.42008032128514,2018-10-01
153,201811,1059.7,234,98,116,1.183673469387755,2.0172413793103448,4.5286324786324785,2018-11-01
153,201812,1165.2,269,116,134,1.1551724137931034,2.0074626865671643,4.331598513011152,2018-12-01
153,201901,956.7,221,96,111,1.15625,1.990990990990991,4.3289592760181,2019-01-01
153,201902,937.4,213,91,108,1.1868131868131868,1.9722222222222223,4.40093896713615,2019-02-01
153,201903,1042.3,237,96,116,1.2083333333333333,2.043103448275862,4.39789029535865,2019-03-01
153,201904,1074.6000000000001,241,108,122,1.1296296296296295,1.9754098360655739,4.458921161825726,2019-04-01
153,201905,918.15,210,101,114,1.1287128712871286,1.8421052631578947,4.372142857142857,2019-05-01
153,201906,1099.6,256,115,128,1.1130434782608696,2.0,4.2953125,2019-06-01
154,201807,889.0,206,89,106,1.1910112359550562,1.9433962264150944,4.315533980582524,2018-07-01
154,201808,1127.05,257,118,135,1.1440677966101696,1.9037037037037037,4.385408560311284,2018-08-01
154,201809,843.1,196,92,102,1.108695652173913,1.9215686274509804,4.301530612244898,2018-09-01
154,201810,959.4,225,105,120,1.1428571428571428,1.875,4.264,2018-10-01
154,201811,943.5,213,93,111,1.1935483870967742,1.9189189189189189,4.429577464788732,2018-11-01
154,201812,1097.1,252,117,131,1.1196581196581197,1.9236641221374047,4.353571428571429,2018-12-01
154,201901,1084.3,240,109,123,1.128440366972477,1.951219512195122,4.517916666666666,2019-01-01
154,201902,935.1,221,98,112,1.1428571428571428,1.9732142857142858,4.231221719457014,2019-02-01
154,201903,1012.1,239,113,128,1.1327433628318584,1.8671875,4.234728033472804,2019-03-01
154,201904,1105.6,255,116,134,1.1551724137931034,1.9029850746268657,4.335686274509803,2019-04-01
154,201905,788.8,179,87,98,1.1264367816091954,1.8265306122448979,4.4067039106145245,2019-05-01
154,201906,1113.5,255,114,130,1.1403508771929824,1.9615384615384615,4.366666666666666,2019-06-01
155,201807,900.6,240,98,119,1.2142857142857142,2.0168067226890756,3.7525,2018-07-01
155,201808,738.7,216,88,113,1.2840909090909092,1.9115044247787611,3.4199074074074076,2018-08-01
155,201809,939.6,262,96,130,1.3541666666666667,2.0153846153846153,3.5862595419847327,2018-09-01
155,201810,914.0,256,105,128,1.2190476190476192,2.0,3.5703125,2018-10-01
155,201811,835.0,248,96,122,1.2708333333333333,2.0327868852459017,3.3669354838709675,2018-11-01
155,201812,799.8,226,91,112,1.2307692307692308,2.017857142857143,3.538938053097345,2018-12-01
155,201901,834.6,236,92,117,1.2717391304347827,2.017094017094017,3.5364406779661017,2019-01-01
155,201902,850.8,238,92,117,1.2717391304347827,2.034188034188034,3.5747899159663863,2019-02-01
155,201903,767.0,224,91,110,1.2087912087912087,2.036363636363636,3.424107142857143,2019-03-01
155,201904,800.4,228,93,113,1.2150537634408602,2.017699115044248,3.5105263157894737,2019-04-01
155,201905,863.25,244,101,127,1.2574257425742574,1.921259842519685,3.5379098360655736,2019-05-01
155,201906,760.8,214,87,106,1.2183908045977012,2.018867924528302,3.555140186915888,2019-06-01
156,201807,953.2,266,104,132,1.2692307692307692,2.015151515151515,3.5834586466165415,2018-07-01
156,201808,896.4,242,110,132,1.2,1.8333333333333333,3.7041322314049587,2018-08-01
156,201809,915.2,272,109,136,1.2477064220183487,2.0,3.364705882352941,2018-09-01
156,201810,863.8,262,101,131,1.297029702970297,2.0,3.296946564885496,2018-10-01
156,201811,796.0,222,91,110,1.2087912087912087,2.018181818181818,3.5855855855855854,2018-11-01
156,201812,1048.4,314,119,156,1.3109243697478992,2.0128205128205128,3.3388535031847137,2018-12-01
156,201901,1084.4,308,113,151,1.336283185840708,2.0397350993377485,3.5207792207792212,2019-01-01
156,201902,935.2,260,104,129,1.2403846153846154,2.0155038759689923,3.596923076923077,2019-02-01
156,201903,981.8,264,107,131,1.2242990654205608,2.015267175572519,3.7189393939393938,2019-03-01
156,201904,873.2,260,101,130,1.2871287128712872,2.0,3.3584615384615386,2019-04-01
156,201905,829.2,239,97,122,1.2577319587628866,1.959016393442623,3.469456066945607,2019-05-01
156,201906,867.4,246,99,121,1.2222222222222223,2.0330578512396693,3.5260162601626015,2019-06-01
157,201807,971.0,280,115,140,1.2173913043478262,2.0,3.467857142857143,2018-07-01
157,201808,836.2,243,100,128,1.28,1.8984375,3.441152263374486,2018-08-01
157,201809,834.4,242,100,121,1.21,2.0,3.4479338842975205,2018-09-01
157,201810,870.6,244,97,120,1.2371134020618557,2.033333333333333,3.568032786885246,2018-10-01
157,201811,885.8,246,98,122,1.2448979591836735,2.0163934426229506,3.600813008130081,2018-11-01
157,201812,941.6,268,100,132,1.32,2.0303030303030303,3.5134328358208955,2018-12-01
157,201901,736.2,214,89,107,1.202247191011236,2.0,3.4401869158878506,2019-01-01
157,201902,832.0,236,90,117,1.3,2.017094017094017,3.5254237288135593,2019-02-01
157,201903,954.2,264,98,131,1.336734693877551,2.015267175572519,3.6143939393939397,2019-03-01
157,201904,943.2,276,106,134,1.2641509433962264,2.0597014925373136,3.4173913043478263,2019-04-01
157,201905,844.9,240,106,124,1.169811320754717,1.935483870967742,3.5204166666666667,2019-05-01
157,201906,869.4,254,102,127,1.2450980392156863,2.0,3.4228346456692913,2019-06-01
158,201807,28.0,8,5,5,1.0,1.6,3.5,2018-07-01
158,201808,28.3,10,7,7,1.0,1.4285714285714286,2.83,2018-08-01
158,201809,33.9,12,8,8,1.0,1.5,2.8249999999999997,2018-09-01
158,201810,30.3,10,8,8,1.0,1.25,3.0300000000000002,2018-10-01
158,201811,27.6,8,5,5,1.0,1.6,3.45,2018-11-01
158,201812,14.2,5,2,3,1.5,1.6666666666666667,2.84,2018-12-01
158,201901,36.6,10,6,6,1.0,1.6666666666666667,3.66,2019-01-01
158,201902,21.8,6,4,4,1.0,1.5,3.6333333333333333,2019-02-01
158,201903,36.8,8,4,4,1.0,2.0,4.6,2019-03-01
158,201904,11.2,4,2,2,1.0,2.0,2.8,2019-04-01
158,201905,26.4,9,4,4,1.0,2.25,2.933333333333333,2019-05-01
158,201906,43.7,13,8,8,1.0,1.625,3.3615384615384616,2019-06-01
159,201807,21.6,7,5,5,1.0,1.4,3.085714285714286,2018-07-01
159,201808,14.7,3,2,2,1.0,1.5,4.8999999999999995,2018-08-01
159,201809,56.6,16,11,11,1.0,1.4545454545454546,3.5375,2018-09-01
159,201810,18.0,5,3,3,1.0,1.6666666666666667,3.6,2018-10-01
159,201811,39.5,15,9,9,1.0,1.6666666666666667,2.6333333333333333,2018-11-01
159,201812,11.0,4,3,3,1.0,1.3333333333333333,2.75,2018-12-01
159,201901,5.8,3,2,2,1.0,1.5,1.9333333333333333,2019-01-01
159,201902,23.5,5,4,4,1.0,1.25,4.7,2019-02-01
159,201903,51.6,15,10,10,1.0,1.5,3.44,2019-03-01
159,201904,27.700000000000003,7,4,4,1.0,1.75,3.9571428571428577,2019-04-01
159,201905,13.6,6,3,3,1.0,2.0,2.2666666666666666,2019-05-01
159,201906,28.599999999999998,9,6,6,1.0,1.5,3.1777777777777776,2019-06-01
160,201807,826.0,234,95,117,1.231578947368421,2.0,3.52991452991453,2018-07-01
160,201808,701.7,197,88,103,1.1704545454545454,1.912621359223301,3.5619289340101523,2018-08-01
160,201809,852.0,244,89,119,1.3370786516853932,2.0504201680672267,3.4918032786885247,2018-09-01
160,201810,856.8,236,95,117,1.231578947368421,2.017094017094017,3.630508474576271,2018-10-01
160,201811,899.0,254,96,124,1.2916666666666667,2.0483870967741935,3.5393700787401574,2018-11-01
160,201812,938.4,266,112,132,1.1785714285714286,2.015151515151515,3.52781954887218,2018-12-01
160,201901,854.2,246,106,121,1.1415094339622642,2.0330578512396693,3.472357723577236,2019-01-01
160,201902,794.4,230,97,114,1.175257731958763,2.017543859649123,3.4539130434782606,2019-02-01
160,201903,1015.4,292,112,145,1.2946428571428572,2.013793103448276,3.4773972602739724,2019-03-01
160,201904,952.0,264,107,130,1.2149532710280373,2.0307692307692307,3.606060606060606,2019-04-01
160,201905,699.15,197,86,108,1.255813953488372,1.8240740740740742,3.548984771573604,2019-05-01
160,201906,840.0,238,98,119,1.2142857142857142,2.0,3.5294117647058822,2019-06-01
161,201807,35.5,8,5,5,1.0,1.6,4.4375,2018-07-01
161,201808,29.900000000000002,12,7,7,1.0,1.7142857142857142,2.4916666666666667,2018-08-01
161,201809,49.400000000000006,13,7,7,1.0,1.8571428571428572,3.8000000000000003,2018-09-01
161,201810,13.7,4,3,3,1.0,1.3333333333333333,3.425,2018-10-01
161,201811,36.2,11,8,8,1.0,1.375,3.290909090909091,2018-11-01
161,201812,30.9,11,7,7,1.0,1.5714285714285714,2.809090909090909,2018-12-01
161,201901,20.8,6,5,5,1.0,1.2,3.466666666666667,2019-01-01
161,201902,14.9,4,3,3,1.0,1.3333333333333333,3.725,2019-02-01
161,201903,8.3,3,2,2,1.0,1.5,2.766666666666667,2019-03-01
161,201904,26.2,7,5,5,1.0,1.4,3.742857142857143,2019-04-01
161,201905,22.6,7,6,6,1.0,1.1666666666666667,3.2285714285714286,2019-05-01
161,201906,20.6,5,3,3,1.0,1.6666666666666667,4.12,2019-06-01
162,201807,834.2,236,97,118,1.2164948453608246,2.0,3.534745762711865,2018-07-01
162,201808,831.0,232,103,122,1.1844660194174756,1.901639344262295,3.581896551724138,2018-08-01
162,201809,780.0,222,89,110,1.2359550561797752,2.018181818181818,3.5135135135135136,2018-09-01
162,201810,753.0,212,90,106,1.1777777777777778,2.0,3.55188679245283,2018-10-01
162,201811,736.2,212,84,105,1.25,2.019047619047619,3.4726415094339624,2018-11-01
162,201812,888.6,248,106,124,1.169811320754717,2.0,3.583064516129032,2018-12-01
162,201901,645.4,192,80,96,1.2,2.0,3.361458333333333,2019-01-01
162,201902,698.0,200,85,100,1.1764705882352942,2.0,3.49,2019-02-01
162,201903,766.6,214,86,105,1.2209302325581395,2.038095238095238,3.5822429906542057,2019-03-01
162,201904,875.6,252,97,125,1.288659793814433,2.016,3.4746031746031747,2019-04-01
162,201905,637.4,182,76,92,1.2105263157894737,1.9782608695652173,3.502197802197802,2019-05-01
162,201906,694.4,198,81,98,1.2098765432098766,2.020408163265306,3.507070707070707,2019-06-01
163,201807,180.9,53,29,31,1.0689655172413792,1.7096774193548387,3.4132075471698116,2018-07-01
163,201808,172.9,47,29,30,1.0344827586206897,1.5666666666666667,3.678723404255319,2018-08-01
163,201809,256.3,69,42,43,1.0238095238095237,1.6046511627906976,3.7144927536231886,2018-09-01
163,201810,165.7,55,31,34,1.096774193548387,1.6176470588235294,3.0127272727272727,2018-10-01
163,201811,245.6,70,38,42,1.105263157894737,1.6666666666666667,3.5085714285714285,2018-11-01
163,201812,210.7,60,32,35,1.09375,1.7142857142857142,3.5116666666666663,2018-12-01
163,201901,195.7,56,37,38,1.027027027027027,1.4736842105263157,3.494642857142857,2019-01-01
163,201902,172.7,47,31,31,1.0,1.5161290322580645,3.674468085106383,2019-02-01
163,201903,235.1,71,41,44,1.0731707317073171,1.6136363636363635,3.3112676056338026,2019-03-01
163,201904,188.1,59,37,40,1.0810810810810811,1.475,3.188135593220339,2019-04-01
163,201905,212.7,59,41,41,1.0,1.4390243902439024,3.6050847457627118,2019-05-01
163,201906,230.7,66,39,41,1.0512820512820513,1.6097560975609757,3.495454545454545,2019-06-01
164,201807,770.0,232,89,115,1.2921348314606742,2.017391304347826,3.3189655172413794,2018-07-01
164,201808,859.7,247,104,132,1.2692307692307692,1.871212121212121,3.4805668016194335,2018-08-01
164,201809,752.4,208,88,104,1.1818181818181819,2.0,3.6173076923076923,2018-09-01
164,201810,788.2,220,90,110,1.2222222222222223,2.0,3.582727272727273,2018-10-01
164,201811,729.8,204,80,102,1.275,2.0,3.5774509803921566,2018-11-01
164,201812,981.4,280,111,139,1.2522522522522523,2.014388489208633,3.505,2018-12-01
164,201901,886.2,256,96,125,1.3020833333333333,2.048,3.46171875,2019-01-01
164,201902,728.2,204,89,101,1.1348314606741574,2.01980198019802,3.569607843137255,2019-02-01
164,201903,926.0,258,100,128,1.28,2.015625,3.5891472868217056,2019-03-01
164,201904,947.8000000000001,260,99,130,1.3131313131313131,2.0,3.6453846153846157,2019-04-01
164,201905,782.0,222,100,120,1.2,1.85,3.5225225225225225,2019-05-01
164,201906,737.8,208,84,104,1.2380952380952381,2.0,3.5471153846153842,2019-06-01
165,201807,1406.0,322,129,162,1.255813953488372,1.9876543209876543,4.366459627329193,2018-07-01
165,201808,1145.4,266,104,130,1.25,2.046153846153846,4.306015037593985,2018-08-01
165,201809,1250.6,280,119,140,1.1764705882352942,2.0,4.466428571428571,2018-09-01
165,201810,1183.4,269,114,133,1.1666666666666667,2.0225563909774436,4.399256505576209,2018-10-01
165,201811,1209.6,282,121,139,1.1487603305785123,2.028776978417266,4.2893617021276595,2018-11-01
165,201812,1192.4,264,111,131,1.1801801801801801,2.015267175572519,4.516666666666667,2018-12-01
165,201901,1360.8,308,129,154,1.193798449612403,2.0,4.418181818181818,2019-01-01
165,201902,1176.3,267,111,133,1.1981981981981982,2.007518796992481,4.40561797752809,2019-02-01
165,201903,1174.6,261,111,131,1.1801801801801801,1.9923664122137406,4.500383141762452,2019-03-01
165,201904,1299.9,300,123,150,1.2195121951219512,2.0,4.333,2019-04-01
165,201905,1410.45,316,131,168,1.282442748091603,1.880952380952381,4.463449367088608,2019-05-01
165,201906,1378.9,313,131,157,1.1984732824427482,1.9936305732484076,4.405431309904154,2019-06-01
166,201807,1077.0,239,118,131,1.1101694915254237,1.8244274809160306,4.506276150627615,2018-07-01
166,201808,825.6,188,90,104,1.1555555555555554,1.8076923076923077,4.391489361702128,2018-08-01
166,201809,886.3,206,107,115,1.074766355140187,1.791304347826087,4.302427184466019,2018-09-01
166,201810,1047.7,235,109,128,1.1743119266055047,1.8359375,4.458297872340426,2018-10-01
166,201811,990.7,224,113,125,1.1061946902654867,1.792,4.4227678571428575,2018-11-01
166,201812,922.5,216,107,119,1.1121495327102804,1.815126050420168,4.270833333333333,2018-12-01
166,201901,976.9,217,105,123,1.1714285714285715,1.7642276422764227,4.50184331797235,2019-01-01
166,201902,921.7,219,102,119,1.1666666666666667,1.8403361344537814,4.208675799086758,2019-02-01
166,201903,892.9,207,94,115,1.2234042553191489,1.8,4.313526570048309,2019-03-01
166,201904,986.7,224,102,120,1.1764705882352942,1.8666666666666667,4.404910714285714,2019-04-01
166,201905,893.45,202,102,116,1.1372549019607843,1.7413793103448276,4.423019801980198,2019-05-01
166,201906,935.2,221,101,123,1.2178217821782178,1.7967479674796747,4.2316742081447964,2019-06-01
167,201807,215.3,57,47,49,1.0425531914893618,1.163265306122449,3.7771929824561408,2018-07-01
167,201808,201.0,54,34,36,1.0588235294117647,1.5,3.7222222222222223,2018-08-01
167,201809,200.9,57,44,47,1.0681818181818181,1.2127659574468086,3.524561403508772,2018-09-01
167,201810,156.0,41,32,33,1.03125,1.2424242424242424,3.8048780487804876,2018-10-01
167,201811,171.4,50,39,44,1.1282051282051282,1.1363636363636365,3.428,2018-11-01
167,201812,150.4,41,36,37,1.0277777777777777,1.1081081081081081,3.6682926829268294,2018-12-01
167,201901,108.1,35,27,28,1.037037037037037,1.25,3.0885714285714285,2019-01-01
167,201902,147.8,47,32,34,1.0625,1.3823529411764706,3.14468085106383,2019-02-01
167,201903,172.5,48,40,41,1.025,1.170731707317073,3.59375,2019-03-01
167,201904,173.4,52,39,39,1.0,1.3333333333333333,3.3346153846153848,2019-04-01
167,201905,227.6,69,52,55,1.0576923076923077,1.2545454545454546,3.298550724637681,2019-05-01
167,201906,184.2,50,37,37,1.0,1.3513513513513513,3.6839999999999997,2019-06-01
168,201807,1013.2,280,106,138,1.3018867924528301,2.028985507246377,3.6185714285714288,2018-07-01
168,201808,815.95,230,93,115,1.2365591397849462,2.0,3.547608695652174,2018-08-01
168,201809,804.2,226,92,112,1.2173913043478262,2.017857142857143,3.558407079646018,2018-09-01
168,201810,949.6,272,107,136,1.2710280373831775,2.0,3.4911764705882353,2018-10-01
168,201811,899.0,252,103,126,1.2233009708737863,2.0,3.5674603174603177,2018-11-01
168,201812,1052.4,300,111,149,1.3423423423423424,2.0134228187919465,3.5080000000000005,2018-12-01
168,201901,862.0,236,95,117,1.231578947368421,2.017094017094017,3.652542372881356,2019-01-01
168,201902,1024.6,284,109,139,1.275229357798165,2.0431654676258995,3.607746478873239,2019-02-01
168,201903,995.4,278,118,139,1.1779661016949152,2.0,3.580575539568345,2019-03-01
168,201904,872.8,240,90,119,1.3222222222222222,2.0168067226890756,3.6366666666666663,2019-04-01
168,201905,882.85,261,105,134,1.276190476190476,1.9477611940298507,3.3825670498084293,2019-05-01
168,201906,770.6,224,92,112,1.2173913043478262,2.0,3.4401785714285715,2019-06-01
169,201807,196.0,59,35,36,1.0285714285714285,1.6388888888888888,3.3220338983050848,2018-07-01
169,201808,220.2,62,34,34,1.0,1.8235294117647058,3.551612903225806,2018-08-01
